universe,screen_rule,split_id,as_of_date,symbol,rank,score,lookback_start,lookback_end,source_path
liquid_us_equity_100,vol_adjusted_momentum_63_top10,16,2023-01-03,AVGO,8,9.3011049279357,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,16,2023-01-03,AMGN,9,9.2973196370312,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,16,2023-01-03,BK,10,9.050427239838571,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,17,2023-04-04,AAPL,1,22.86342160600893,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,17,2023-04-04,BKNG,2,19.61695504701182,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,17,2023-04-04,AMD,3,15.395342030768944,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,17,2023-04-04,AMAT,4,9.90738500045192,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,17,2023-04-04,AVGO,5,9.472786381083957,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,17,2023-04-04,AMZN,6,8.69518972928465,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,17,2023-04-04,ADBE,7,6.479555070244413,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,17,2023-04-04,BA,8,4.992624264711618,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,17,2023-04-04,AXP,9,4.905749211764214,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,17,2023-04-04,CMCSA,10,4.742327430389456,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,18,2023-07-06,AVGO,1,14.44498100927965,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,18,2023-07-06,BRK-B,2,14.161122115056394,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,18,2023-07-06,AAPL,3,13.828130178647871,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,18,2023-07-06,AMZN,4,11.753888751280256,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,18,2023-07-06,ADBE,5,11.121610288012567,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,18,2023-07-06,AMAT,6,8.403049719674458,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,18,2023-07-06,CAT,7,6.2606197671918205,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,18,2023-07-06,COF,8,6.001271610855839,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,18,2023-07-06,ACN,9,5.877576947172239,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,18,2023-07-06,CMCSA,10,5.699691451764257,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,19,2023-10-04,AMGN,1,14.402169266324451,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,19,2023-10-04,COP,2,9.543014766850458,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,19,2023-10-04,BKNG,3,8.704383983608773,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,19,2023-10-04,ABBV,4,7.689193617856216,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,19,2023-10-04,CAT,5,6.497577526808922,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,19,2023-10-04,CMCSA,6,5.283262594813146,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,19,2023-10-04,ADBE,7,4.3094915739288195,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,19,2023-10-04,BRK-B,8,0.8017126492046502,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,19,2023-10-04,ACN,9,0.6793671486220966,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,19,2023-10-04,AMAT,10,-0.2623523578200651,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,20,2024-01-04,C,1,25.173532174981084,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,20,2024-01-04,BK,2,23.35244773959201,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,20,2024-01-04,COF,3,21.351784968927248,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,20,2024-01-04,AMT,4,21.218017099692283,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,20,2024-01-04,AXP,5,20.723933532598956,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,20,2024-01-04,BA,6,19.36604517475988,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,20,2024-01-04,BAC,7,17.772243385661554,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,20,2024-01-04,BLK,8,16.60585461758212,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,20,2024-01-04,ABT,9,13.752629999864409,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,20,2024-01-04,CL,10,13.56630545541286,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,21,2024-04-05,CAT,1,24.258584214332657,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,21,2024-04-05,BRK-B,2,20.10420760722153,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,21,2024-04-05,AMZN,3,17.145447004594676,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,21,2024-04-05,AMAT,4,16.892745485041303,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,21,2024-04-05,AXP,5,14.09685668619073,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,21,2024-04-05,CL,6,13.206651971928492,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,21,2024-04-05,COP,7,12.419840414857727,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,21,2024-04-05,C,8,11.889736396749065,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,21,2024-04-05,AVGO,9,11.583979370061869,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,21,2024-04-05,BK,10,9.895473630848212,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,0,2019-01-02,AMT,1,5.924336940977037,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,0,2019-01-02,AVGO,2,1.0565257234693606,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,0,2019-01-02,CMCSA,3,-1.1964977582758964,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,0,2019-01-02,ABBV,4,-2.301667731195703,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,0,2019-01-02,ABT,5,-3.112284756790721,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,0,2019-01-02,BRK-B,6,-3.1738659350185916,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,0,2019-01-02,AMGN,7,-3.562201338535194,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,0,2019-01-02,AMAT,8,-4.1365533766308165,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,0,2019-01-02,BK,9,-5.025031462915836,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,0,2019-01-02,ADBE,10,-5.411395514478481,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,1,2019-04-03,AMT,1,29.981000857740025,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,1,2019-04-03,ACN,2,22.02016260918457,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,1,2019-04-03,CL,3,20.362963479331565,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,1,2019-04-03,AXP,4,16.12625999184251,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,1,2019-04-03,ADBE,5,14.273509086132574,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,1,2019-04-03,C,6,14.259487676480193,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,1,2019-04-03,CMCSA,7,12.901335834762742,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,1,2019-04-03,AAPL,8,11.88866640651931,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,1,2019-04-03,AMD,9,11.619653054464536,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,1,2019-04-03,ABT,10,10.994294442206856,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,2,2019-07-03,AXP,1,15.426154702867626,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,2,2019-07-03,ACN,2,10.776959355645936,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,2,2019-07-03,CL,3,9.496225509032774,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,2,2019-07-03,AMT,4,8.652102753712013,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,2,2019-07-03,CMCSA,5,8.062922935614587,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,2,2019-07-03,ADBE,6,7.232720762312995,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,2,2019-07-03,ABT,7,7.0379482714702135,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,2,2019-07-03,BLK,8,6.75685585150588,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,2,2019-07-03,BRK-B,9,6.7034720787956905,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,2,2019-07-03,COF,10,6.163343702899464,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,3,2019-10-02,AMAT,1,5.5057964681596445,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,3,2019-10-02,AAPL,2,4.421078775371158,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,3,2019-10-02,BMY,3,4.191082369223573,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,3,2019-10-02,AMT,4,3.8311902895039833,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,3,2019-10-02,BA,5,2.4024523884208,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,3,2019-10-02,CMCSA,6,1.6767929477756505,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,3,2019-10-02,BKNG,7,0.7640017431745484,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,3,2019-10-02,AMGN,8,0.6007250685101739,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,3,2019-10-02,ABBV,9,-1.7106287979609467,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,3,2019-10-02,BAC,10,-2.0959215833006253,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,4,2020-01-02,AAPL,1,34.21830853385302,2019-10-02,2020-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,4,2020-01-02,AMGN,2,33.97290721994911,2019-10-02,2020-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,4,2020-01-02,AMD,3,33.80807927877644,2019-10-02,2020-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,4,2020-01-02,BMY,4,29.986095609062975,2019-10-02,2020-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,4,2020-01-02,BAC,5,28.723704226314823,2019-10-02,2020-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,4,2020-01-02,ABBV,6,22.926151426461185,2019-10-02,2020-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,4,2020-01-02,BLK,7,21.73021425391688,2019-10-02,2020-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,4,2020-01-02,BK,8,21.515929614918893,2019-10-02,2020-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,4,2020-01-02,ADBE,9,20.15932775888728,2019-10-02,2020-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,4,2020-01-02,COF,10,19.94828940557582,2019-10-02,2020-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,5,2020-04-02,AMZN,1,0.3850437950931134,2020-01-02,2020-04-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,5,2020-04-02,CL,2,0.1957830517383702,2020-01-02,2020-04-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,5,2020-04-02,AMT,3,-0.7675748989049938,2020-01-02,2020-04-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,5,2020-04-02,AMD,4,-1.9201057258160985,2020-01-02,2020-04-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,5,2020-04-02,ADBE,5,-2.033039292888445,2020-01-02,2020-04-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,5,2020-04-02,ABT,6,-2.151409950397703,2020-01-02,2020-04-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,5,2020-04-02,BLK,7,-3.094925874484906,2020-01-02,2020-04-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,5,2020-04-02,AMGN,8,-3.385662095223003,2020-01-02,2020-04-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,5,2020-04-02,AAPL,9,-4.358912625426039,2020-01-02,2020-04-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,5,2020-04-02,ABBV,10,-4.481538202635547,2020-01-02,2020-04-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,6,2020-07-02,AAPL,1,23.739059632906923,2020-04-02,2020-07-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,6,2020-07-02,AMZN,2,23.3734000416183,2020-04-02,2020-07-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,6,2020-07-02,ADBE,3,18.75881066912348,2020-04-02,2020-07-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,6,2020-07-02,ABBV,4,17.964396984448427,2020-04-02,2020-07-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,6,2020-07-02,ACN,5,14.056419267078976,2020-04-02,2020-07-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,6,2020-07-02,AVGO,6,13.433466457943206,2020-04-02,2020-07-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,6,2020-07-02,BLK,7,11.590948716454662,2020-04-02,2020-07-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,6,2020-07-02,AMAT,8,11.56886920230737,2020-04-02,2020-07-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,6,2020-07-02,AMGN,9,11.229929332513567,2020-04-02,2020-07-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,6,2020-07-02,BKNG,10,9.439468331972275,2020-04-02,2020-07-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,7,2020-10-01,BRK-B,1,16.536317707903116,2020-07-02,2020-10-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,7,2020-10-01,AMD,2,14.830890850542524,2020-07-02,2020-10-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,7,2020-10-01,CMCSA,3,14.234080443083068,2020-07-02,2020-10-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,7,2020-10-01,ABT,4,10.444726023415647,2020-07-02,2020-10-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,7,2020-10-01,AVGO,5,10.199539601788866,2020-07-02,2020-10-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,7,2020-10-01,AAPL,6,10.08377399411157,2020-07-02,2020-10-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,7,2020-10-01,CAT,7,8.840769676242727,2020-07-02,2020-10-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,7,2020-10-01,COF,8,7.053118865304616,2020-07-02,2020-10-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,7,2020-10-01,CL,9,6.205967707114808,2020-07-02,2020-10-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,7,2020-10-01,ADBE,10,4.95871062737183,2020-07-02,2020-10-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,8,2020-12-31,AMAT,1,19.614491979488665,2020-10-01,2020-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,8,2020-12-31,BLK,2,17.94202028393536,2020-10-01,2020-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,8,2020-12-31,C,3,17.50050891381312,2020-10-01,2020-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,8,2020-12-31,ABBV,4,13.925877638827489,2020-10-01,2020-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,vol_adjusted_momentum_63_top10,8,2020-12-31,COF,5,12.913013961636477,2020-10-01,2020-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
